release_level,modality,file_pattern,column_name,description,unit,time_base_or_notes,missing_value_convention
processed trimmed,IMU,imu_*_IMU_preprocessed.csv,IMU 2_gz,Gyroscope component gz from IMU 2.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,IMU,imu_*_IMU_preprocessed.csv,IMU 2_mx,Magnetometer component mx from IMU 2.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,IMU,imu_*_IMU_preprocessed.csv,IMU 2_my,Magnetometer component my from IMU 2.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,IMU,imu_*_IMU_preprocessed.csv,IMU 2_mz,Magnetometer component mz from IMU 2.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,IMU,imu_*_IMU_preprocessed.csv,IMU 3_ax,Accelerometer component ax from IMU 3.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,IMU,imu_*_IMU_preprocessed.csv,IMU 3_ay,Accelerometer component ay from IMU 3.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,IMU,imu_*_IMU_preprocessed.csv,IMU 3_az,Accelerometer component az from IMU 3.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,IMU,imu_*_IMU_preprocessed.csv,IMU 3_gx,Gyroscope component gx from IMU 3.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,IMU,imu_*_IMU_preprocessed.csv,IMU 3_gy,Gyroscope component gy from IMU 3.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,IMU,imu_*_IMU_preprocessed.csv,IMU 3_gz,Gyroscope component gz from IMU 3.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,IMU,imu_*_IMU_preprocessed.csv,IMU 3_mx,Magnetometer component mx from IMU 3.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,IMU,imu_*_IMU_preprocessed.csv,IMU 3_my,Magnetometer component my from IMU 3.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,IMU,imu_*_IMU_preprocessed.csv,IMU 3_mz,Magnetometer component mz from IMU 3.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,IMU,imu_*_IMU_preprocessed.csv,IMU 4_ax,Accelerometer component ax from IMU 4.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,IMU,imu_*_IMU_preprocessed.csv,IMU 4_ay,Accelerometer component ay from IMU 4.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,IMU,imu_*_IMU_preprocessed.csv,IMU 4_az,Accelerometer component az from IMU 4.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,IMU,imu_*_IMU_preprocessed.csv,IMU 4_gx,Gyroscope component gx from IMU 4.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,IMU,imu_*_IMU_preprocessed.csv,IMU 4_gy,Gyroscope component gy from IMU 4.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,IMU,imu_*_IMU_preprocessed.csv,IMU 4_gz,Gyroscope component gz from IMU 4.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,IMU,imu_*_IMU_preprocessed.csv,IMU 4_mx,Magnetometer component mx from IMU 4.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,IMU,imu_*_IMU_preprocessed.csv,IMU 4_my,Magnetometer component my from IMU 4.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,IMU,imu_*_IMU_preprocessed.csv,IMU 4_mz,Magnetometer component mz from IMU 4.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,IMU,imu_*_IMU_preprocessed.csv,IMU 5_ax,Accelerometer component ax from IMU 5.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,IMU,imu_*_IMU_preprocessed.csv,IMU 5_ay,Accelerometer component ay from IMU 5.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,IMU,imu_*_IMU_preprocessed.csv,IMU 5_az,Accelerometer component az from IMU 5.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,IMU,imu_*_IMU_preprocessed.csv,IMU 5_gx,Gyroscope component gx from IMU 5.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,IMU,imu_*_IMU_preprocessed.csv,IMU 5_gy,Gyroscope component gy from IMU 5.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,IMU,imu_*_IMU_preprocessed.csv,IMU 5_gz,Gyroscope component gz from IMU 5.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,IMU,imu_*_IMU_preprocessed.csv,IMU 5_mx,Magnetometer component mx from IMU 5.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,IMU,imu_*_IMU_preprocessed.csv,IMU 5_my,Magnetometer component my from IMU 5.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
processed trimmed,IMU,imu_*_IMU_preprocessed.csv,IMU 5_mz,Magnetometer component mz from IMU 5.,native stream units; see release metadata,Nine IMU fields per enabled sensor; P025 has sensors 1--7 only.,Missing numeric values are represented as empty CSV cells/NaN; consult QC flags and manifests.
